mol_index,smiles,exp_logp,rdkit_logp,mw,num_atoms,atom_contribs
3720,CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(C(=O)N(C)C)c(F)c3)n2,2.74,0.8937199999999998,382.44300000000015,28,"[ 0.1441   0.1193   0.1441  -0.3239   0.136    0.08452 -0.3239   0.1581
  0.2713   0.2713   0.1581   0.1581  -0.3239   0.4619  -0.5188   0.4619
  0.1581   0.1581   0.136   -0.2783   0.1129  -0.3187  -0.2035  -0.2035
  0.       0.4202   0.1581  -0.3239 ]"
3490,CN(C)CC(C)(C)COc1nccc(Nc2cc(NC(=O)c3ccnc(c3)N4CCOCC4)ccc2C)n1,2.2,-0.75428,519.6500000000003,38,"[-0.2035  -0.3187  -0.2035  -0.2035   0.       0.1441   0.1441  -0.2035
 -0.4195   0.5437  -0.3239   0.1581   0.1581   0.4619  -0.5188   0.4619
  0.1581   0.4619  -0.5188  -0.2783   0.1129   0.136    0.1581   0.1581
 -0.3239   0.4619   0.1581  -0.4458  -0.2035  -0.2035  -0.0684  -0.2035
 -0.2035   0.1581   0.1581   0.136    0.08452 -0.3239 ]"
4136,CC(=O)C1=Cc2ccc(O)cc2OC1=O,0.87,1.1078999999999999,204.18099999999995,15,"[ 0.1441 -0.2783  0.1129  0.136   0.1581  0.2955  0.1581  0.1581  0.5437
 -0.2893  0.1581  0.2955  0.1552 -0.8186  0.1788]"
212,CCCCCC[C@H]1OC(=O)CNC(=O)[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]1C)[C@H](C)CC)[C@H](C)O,3.2,-6.2132,655.8340000000002,46,"[ 0.1441  0.1441  0.1441  0.1441  0.1441  0.1441 -0.2051 -0.0684 -0.2783
 -0.1526 -0.2035 -0.7096 -0.2783 -0.1526 -0.2051 -0.7096 -0.2783 -0.1526
 -0.2051 -0.2035 -0.2893 -0.7096 -0.2783 -0.1526 -0.2051 -0.7096 -0.2783
 -0.1526 -0.2051  0.1441  0.      0.1441  0.1441 -0.3187 -0.2035 -0.2783
 -0.1526  0.      0.1441  0.      0.1441  0.1441  0.1441 -0.2051  0.1441
 -0.2893]"
65,COc1cc2ncc(C(=O)N)c(Nc3ccc(F)cc3F)c2cc1NCCN(C)C,1.91,0.14379999999999996,415.4440000000002,30,"[-0.2035 -0.4195  0.5437  0.1581  0.2955 -0.3239  0.1581  0.136  -0.2783
  0.1129 -1.019   0.4619 -0.5188  0.4619  0.1581  0.1581  0.      0.4202
  0.1581  0.      0.4202  0.2955  0.1581  0.4619 -0.5188 -0.2035 -0.2035
 -0.3187 -0.2035 -0.2035]"
3159,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3ccccc3)n2)cc1,1.58,0.3984,379.46400000000006,28,"[-0.2035 -0.3187 -0.2035 -0.2035 -0.2051 -0.2893 -0.2035 -0.4195  0.5437
  0.1581  0.1581  0.4619 -0.5188  0.4619 -0.3239  0.1581  0.1581  0.4619
 -0.5188  0.4619  0.1581  0.1581  0.1581  0.1581  0.1581 -0.3239  0.1581
  0.1581]"
2983,CC1=C(C(=O)N(C[C@H](N)c2ccccc2)C(=O)N1Cc3c(F)cccc3F)c4ccccc4F,2.76,1.26262,465.47500000000014,34,"[ 0.08452  0.136    0.2713  -0.8186   0.1788  -0.3239  -0.0516   0.1193
 -1.019    0.136    0.1581   0.1581   0.1581   0.1581   0.1581  -0.8186
  0.1788  -0.3239  -0.0516   0.136    0.       0.4202   0.1581   0.1581
  0.1581   0.       0.4202   0.2713   0.1581   0.1581   0.1581   0.1581
  0.       0.4202 ]"
1935,C[C@H](CO)Nc1nc(SCc2cccc(Cl)c2)nc3nc(N)sc13,3.31,1.556,381.9140000000001,24,"[ 0.1441 -0.2051 -0.2035 -0.2893 -0.5188  0.4619 -0.3239  0.1893  0.6482
 -0.0516  0.136   0.1581  0.1581  0.1581  0.245   0.6895  0.1581 -0.3239
  0.2955 -0.3239  0.4619 -1.027   0.6237  0.2955]"
3028,CC(C)C(=O)Nc1ccc2C(=O)NC(=O)c2c1,1.55,-0.4936999999999999,232.23899999999998,17,"[ 0.1441  0.      0.1441 -0.2783 -0.1526 -0.5188  0.4619  0.1581  0.1581
  0.136  -0.2783  0.1129 -0.7096 -0.2783  0.1129  0.136   0.1581]"
957,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,3.24,1.2158999999999998,265.33799999999997,18,"[ 0.1441  0.1441 -0.2035  0.6482  0.1893  0.1581  0.1581  0.2955 -0.3239
  0.4619 -0.5188 -0.2783  0.4833 -0.0684 -0.2035 -0.3239  0.2955  0.1581]"
2950,CCOC(=O)c1ccccc1c2csc(NS(=O)(=O)c3ccc(Cl)cc3)n2,2.43,2.5048000000000004,422.91500000000013,27,"[ 0.1441 -0.2035 -0.0684 -0.2783  0.1129  0.136   0.1581  0.1581  0.1581
  0.1581  0.2713  0.2713  0.1581  0.6237  0.4619 -0.5188 -0.0024 -0.3339
 -0.3339  0.1893  0.1581  0.1581  0.245   0.6895  0.1581  0.1581 -0.3239]"
1175,C[S+]([O-])c1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4,3.34,2.623,377.444,27,"[-0.2035 -0.0024 -0.3339  0.1893  0.1581  0.1581  0.2713  0.1581  0.1581
  0.2713 -0.3239  0.2713  0.2713  0.1581  0.1581  0.      0.4202  0.1581
  0.1581  0.2713 -0.3239  0.2713  0.1581  0.1581 -0.3239  0.1581  0.1581]"
3193,CNc1c(Br)cnc2[nH]c(nc12)c3ccc(OCCN4CCCCC4)cc3,2.56,1.1593999999999995,430.35000000000036,27,"[-0.2035 -0.5188  0.4619  0.198   0.8456  0.1581 -0.3239  0.2955 -0.3239
  0.2713 -0.3239  0.2955  0.2713  0.1581  0.1581  0.5437 -0.4195 -0.2035
 -0.2035 -0.3187 -0.2035  0.1441  0.1441  0.1441 -0.2035  0.1581  0.1581]"
1986,COc1cc2ncnc(Nc3cccc(C)c3)c2cc1OC,3.5,1.5168199999999998,295.3420000000001,22,"[-0.2035  -0.4195   0.5437   0.1581   0.2955  -0.3239   0.1581  -0.3239
  0.4619  -0.5188   0.4619   0.1581   0.1581   0.1581   0.136    0.08452
  0.1581   0.2955   0.1581   0.5437  -0.4195  -0.2035 ]"
700,CN(c1ccc(c(C)c1)c2cc(ccc2OCC(=O)O)C(F)(F)F)S(=O)(=O)C,-0.59,1.1510200000000004,417.40500000000003,28,"[-0.2035  -0.4458   0.4619   0.1581   0.1581   0.2713   0.136    0.08452
  0.1581   0.2713   0.1581   0.136    0.1581   0.1581   0.5437  -0.4195
 -0.2035  -0.2783  -0.1526  -0.2893  -0.0967   0.4202   0.4202   0.4202
 -0.0024  -0.3339  -0.3339  -0.2035 ]"
75,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,0.2,-1.1187999999999998,310.3350000000001,21,"[-0.2035 -0.4195  0.5437  0.1581  0.4619 -0.5188 -0.0024 -0.3339 -0.3339
  0.1893  0.1581  0.1581  0.4619 -1.027   0.1581  0.1581 -0.3239  0.5437
 -0.4195 -0.2035 -0.3239]"
2445,CC(C)c1ccc2[nH]c3CCN(Cc3c2c1)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N,4.1,0.03638000000000008,432.56800000000027,32,"[ 0.1441   0.1193   0.1441   0.136    0.1581   0.1581   0.2955  -0.3239
  0.136   -0.0516  -0.2035  -0.3187  -0.0516   0.136    0.2955   0.1581
 -0.2783  -0.1526   0.       0.1441   0.1441   0.1441   0.1441   0.
 -0.2783  -0.1526  -0.7096  -0.2051   0.1441   0.1441   0.0017   0.01508]"
911,CC(N)C(=O)Nc1c(C)cccc1C,-0.15,-0.6524600000000002,192.262,14,"[ 0.1441  -0.2051  -1.019   -0.2783  -0.1526  -0.5188   0.4619   0.136
  0.08452  0.1581   0.1581   0.1581   0.136    0.08452]"
2162,Oc1ccc(CCNCCCS(=O)(=O)NCCSCCc2ccccc2)c3sc(O)nc13,1.77,0.1569999999999998,495.69200000000023,32,"[-0.2893  0.5437  0.1581  0.1581  0.136  -0.0516 -0.2035 -0.7096 -0.2035
  0.1441 -0.2035 -0.0024 -0.3339 -0.3339 -0.7096 -0.2035 -0.2035  0.6482
 -0.2035 -0.0516  0.136   0.1581  0.1581  0.1581  0.1581  0.1581  0.2955
  0.6237  0.5437 -0.2893 -0.3239  0.2955]"
2626,CCCSc1ncccc1C(=O)NC2CCC(F)(F)CC2,2.85,1.3401999999999998,314.40100000000007,21,"[ 0.1441  0.1441 -0.2035  0.6482  0.1893 -0.3239  0.1581  0.1581  0.1581
  0.136  -0.2783  0.1129 -0.7096 -0.2051  0.1441  0.1441 -0.2051  0.4202
  0.4202  0.1441  0.1441]"
3591,CC(C)N1C(=O)N(C)C(=O)c2cn(Cc3cccc4ccccc34)cc12,3.97,0.7010999999999998,347.41800000000006,26,"[ 0.1441  0.1193  0.1441 -0.3239 -0.8186  0.1788 -0.3239 -0.1444 -0.8186
  0.1788  0.2955  0.1581 -0.3239 -0.0516  0.136   0.1581  0.1581  0.1581
  0.2955  0.1581  0.1581  0.1581  0.1581  0.2955  0.1581  0.2955]"
1474,C(Cc1ccccc1)NCc2ccccc2,1.65,0.8367,211.308,16,"[-0.2035 -0.0516  0.136   0.1581  0.1581  0.1581  0.1581  0.1581 -0.7096
 -0.0516  0.136   0.1581  0.1581  0.1581  0.1581  0.1581]"
2453,Cc1cccc(Nc2ncnc3ccc(NC(=O)C=C)cc23)c1,3.7,1.6559199999999994,304.3530000000001,23,"[ 0.08452  0.136    0.1581   0.1581   0.1581   0.4619  -0.5188   0.4619
 -0.3239   0.1581  -0.3239   0.2955   0.1581   0.1581   0.4619  -0.5188
 -0.2783  -0.1526   0.1551   0.1551   0.1581   0.2955   0.1581 ]"
3208,COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4ccccn34)C(=O)N5CCOCC5,3.4,0.9950999999999994,464.9130000000003,33,"[-0.2035 -0.4195  0.5437  0.1581  0.136   0.1581  0.1581  0.4619 -0.5188
  0.4619 -0.3239  0.1581  0.245   0.6895  0.2713 -0.3239  0.2713  0.1581
 -0.3239  0.2955  0.1581  0.1581  0.1581  0.1581 -0.3239 -0.2783  0.1129
 -0.3187 -0.2035 -0.2035 -0.0684 -0.2035 -0.2035]"
2153,CCN(CC)C(=O)c1ccc(cc1)C(=C2CCNCC2)c3ccccc3,1.2,0.8187000000000002,348.49000000000007,26,"[ 0.1441 -0.2035 -0.3187 -0.2035  0.1441 -0.2783  0.1129  0.136   0.1581
  0.1581  0.136   0.1581  0.1581  0.264   0.1551  0.1441 -0.2035 -0.7096
 -0.2035  0.1441  0.136   0.1581  0.1581  0.1581  0.1581  0.1581]"
2792,COc1cc(OC)c(cc1NC(=O)C)S(=O)(=O)N2C(C)Cc3ccccc23,1.95,0.004899999999999904,390.4610000000001,27,"[-0.2035 -0.4195  0.5437  0.1581  0.5437 -0.4195 -0.2035  0.1893  0.1581
  0.4619 -0.5188 -0.2783 -0.1526  0.1441 -0.0024 -0.3339 -0.3339 -0.4458
 -0.2051  0.1441 -0.0516  0.136   0.1581  0.1581  0.1581  0.1581  0.4619]"
2585,O=C(NC1CC1)Nc2c[nH]nc2c3nc4cc(CN5CCOCC5)ccc4[nH]3,2.3,-1.1247000000000005,381.4400000000002,28,"[ 0.4833 -0.2783 -0.7096 -0.2051  0.1441  0.1441 -0.5188  0.4619  0.1581
 -0.3239 -0.3239  0.2713  0.2713 -0.3239  0.2955  0.1581  0.136  -0.0516
 -0.3187 -0.2035 -0.2035 -0.0684 -0.2035 -0.2035  0.1581  0.1581  0.2955
 -0.3239]"
1247,C[C@@H]1CN(CCN1c2ncc(OCc3ccncc3C#N)cn2)C(=O)OCC(F)(F)F,3.0,0.19468000000000008,436.3940000000002,31,"[ 0.1441  -0.2051  -0.2035  -0.3187  -0.2035  -0.2035  -0.4458   0.4619
 -0.3239   0.1581   0.5437  -0.4195  -0.0516   0.136    0.1581   0.1581
 -0.3239   0.1581   0.136    0.0017   0.01508  0.1581  -0.3239  -0.2783
  0.4833  -0.0684  -0.2035  -0.2051   0.4202   0.4202   0.4202 ]"
2783,Cc1cc(nn1C[C@H](O)CN)c2ccc(Cl)c(c2)C(=O)NCC3(O)CCCCCC3,0.57,-0.6585800000000003,434.96800000000036,30,"[ 0.08452  0.136    0.1581   0.2713  -0.3239  -0.3239  -0.0516  -0.2051
 -0.2893  -0.2035  -1.019    0.2713   0.1581   0.1581   0.245    0.6895
  0.136    0.1581  -0.2783   0.1129  -0.7096  -0.2035  -0.2051  -0.2893
  0.1441   0.1441   0.1441   0.1441   0.1441   0.1441 ]"
1584,O=S(=O)(Nc1cccnc1)c2ccccc2,0.84,0.5611999999999999,234.28000000000003,16,"[-0.3339 -0.0024 -0.3339 -0.5188  0.4619  0.1581  0.1581  0.1581 -0.3239
  0.1581  0.1893  0.1581  0.1581  0.1581  0.1581  0.1581]"
3358,CCN(CC)C(=O)c1ccc(cc1)C(=C2CCNCC2)c3cccc(c3)C(F)(F)F,1.9,1.9605000000000001,416.4870000000001,30,"[ 0.1441 -0.2035 -0.3187 -0.2035  0.1441 -0.2783  0.1129  0.136   0.1581
  0.1581  0.136   0.1581  0.1581  0.264   0.1551  0.1441 -0.2035 -0.7096
 -0.2035  0.1441  0.136   0.1581  0.1581  0.1581  0.136   0.1581 -0.0967
  0.4202  0.4202  0.4202]"
1961,NNC1=Nc2ccccc2NC1=O,0.44,-1.1401,176.17899999999997,13,"[-1.019  -0.5188  0.4619 -0.3239  0.2955  0.1581  0.1581  0.1581  0.1581
  0.2955 -0.3239 -0.8186  0.1788]"
1403,NC(=O)c1cccc(OC2CCN(CC3CC3)CC2)c1,0.49,-0.8496999999999996,274.3639999999999,20,"[-1.019  -0.2783  0.1129  0.136   0.1581  0.1581  0.1581  0.5437 -0.4195
 -0.2051  0.1441 -0.2035 -0.3187 -0.2035  0.      0.1441  0.1441 -0.2035
  0.1441  0.1581]"
3589,Clc1ccc(cc1)c2c[nH]nn2,2.97,1.2958999999999996,179.61,12,"[ 0.6895  0.245   0.1581  0.1581  0.2713  0.1581  0.1581  0.2713  0.1581
 -0.3239 -0.3239 -0.3239]"
1397,CC[C@H](C)[C@H](N)C1=N[C@@H](CS1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@H]2CCCCNC(=O)[C@H](CC(=O)N)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@@H](Cc4ccccc4)NC(=O)[C@@H](NC(=O)[C@@H](CCCN)NC2=O)[C@@H](C)CC,-0.46,-16.338199999999993,1422.72,100,"[ 0.1441  0.1441  0.      0.1441 -0.2051 -1.019  -0.2783  0.1836 -0.2051
 -0.2035  0.6482 -0.2783 -0.1526 -0.7096 -0.2051  0.1441  0.      0.1441
  0.1441 -0.2783 -0.1526 -0.7096 -0.2051  0.1441  0.1441 -0.2783 -0.1526
 -0.2893 -0.2783 -0.1526 -0.7096 -0.2051  0.      0.1441  0.1441  0.1441
 -0.2783 -0.1526 -0.7096 -0.2051  0.1441  0.1441  0.1441 -0.2035 -0.7096
 -0.2783 -0.1526 -0.2051  0.1441 -0.2783 -0.1526 -1.019  -0.7096 -0.2783
 -0.1526 -0.2051  0.1441 -0.2783 -0.1526 -0.2893 -0.7096 -0.2783 -0.1526
 -0.2051 -0.0516  0.136   0.1581 -0.3239  0.1581 -0.3239 -0.7096 -0.2783
 -0.1526 -0.2051 -0.0516  0.136   0.1581  0.1581  0.1581  0.1581  0.1581
 -0.7096 -0.2783 -0.1526 -0.2051 -0.7096 -0.2783 -0.1526 -0.2051  0.1441
  0.1441 -0.2035 -1.019  -0.7096 -0.2783 -0.1526  0.      0.1441  0.1441
  0.1441]"
3999,Oc1ncnc2scc(c3ccccc3)c12,2.07,2.4706,228.276,16,"[-0.2893  0.5437 -0.3239  0.1581 -0.3239  0.2955  0.6237  0.1581  0.2713
  0.2713  0.1581  0.1581  0.1581  0.1581  0.1581  0.2955]"
2566,OC[C@@H](O)CN1C(=O)[C@H](Cc2ccccc12)NC(=O)c3cc4cc(Cl)sc4[nH]3,3.27,0.30870000000000003,419.89000000000016,28,"[-0.2893 -0.2035 -0.2051 -0.2893 -0.2035 -0.4458 -0.2783 -0.1526 -0.2051
 -0.0516  0.136   0.1581  0.1581  0.1581  0.1581  0.4619 -0.7096 -0.2783
  0.1129  0.136   0.1581  0.2955  0.1581  0.245   0.6895  0.6237  0.2955
 -0.3239]"
3164,CN(C)CCCC1(OCc2cc(ccc12)C#N)c3ccc(F)cc3,1.56,1.2299799999999999,324.399,24,"[-0.2035  -0.3187  -0.2035  -0.2035   0.1441   0.1441  -0.0967  -0.0684
 -0.0516   0.136    0.1581   0.136    0.1581   0.1581   0.136    0.0017
  0.01508  0.136    0.1581   0.1581   0.       0.4202   0.1581   0.1581 ]"
2973,CO[C@H]1CN(CCN2C(=O)C=Nc3ccc(OC)cc23)CC[C@H]1NCc4ccc5OCC(=O)Nc5n4,0.51,-2.8623000000000003,494.55200000000036,36,"[-0.2035 -0.0684 -0.2051 -0.2035 -0.3187 -0.2035 -0.0516 -0.3239 -0.8186
  0.1788  0.1581 -0.3239  0.2955  0.1581  0.1581  0.5437 -0.4195 -0.2035
  0.1581  0.2955 -0.2035  0.1441 -0.2051 -0.7096 -0.0516  0.136   0.1581
  0.1581  0.5437 -0.4195 -0.2035 -0.2783 -0.1526 -0.5188  0.4619 -0.3239]"
3319,CN1[C@@H]2CC[C@H]1C[C@H](C2)OC(=O)C(O)c3ccccc3,-1.29,-0.30389999999999995,275.348,20,"[-0.2035 -0.3187 -0.2051  0.1441  0.1441 -0.2051  0.1441 -0.2051  0.1441
 -0.0684 -0.2783 -0.1526  0.1193 -0.2893  0.136   0.1581  0.1581  0.1581
  0.1581  0.1581]"
3182,CC(O)c1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,0.25,-2.1593,481.5530000000003,35,"[ 0.1441  0.1193 -0.2893  0.136   0.1581  0.1581  0.5437 -0.4195 -0.2035
 -0.2783 -0.1526 -0.4458 -0.2035 -0.2035 -0.3187 -0.2035  0.1441 -0.2051
  0.1441 -0.2035 -0.7096 -0.0516  0.136   0.1581  0.1581  0.5437 -0.4195
 -0.2035 -0.2783 -0.1526 -0.5188  0.4619 -0.3239  0.4619  0.1581]"
4014,CO[C@@H]1CC[C@@]2(CC1)Cc3ccc(cc3C24N=C(C)C(=N4)N)c5cc(Cl)cc(c5)C#N,3.8,1.7372799999999997,432.9550000000002,31,"[-0.2035  -0.0684  -0.2051   0.1441   0.1441   0.       0.1441   0.1441
 -0.0516   0.136    0.1581   0.1581   0.2713   0.1581   0.136   -0.0967
  0.1836  -0.2783   0.1441  -0.2783   0.1836  -1.019    0.2713   0.1581
  0.245    0.6895   0.1581   0.136    0.1581   0.0017   0.01508]"
3285,C[C@@H]1CN(CCN1c2ncc(OCc3ccc(cc3)S(=O)(=O)C)cn2)C(=O)OC(C)(C)C,3.6,-0.7853,462.57200000000023,32,"[ 0.1441 -0.2051 -0.2035 -0.3187 -0.2035 -0.2035 -0.4458  0.4619 -0.3239
  0.1581  0.5437 -0.4195 -0.0516  0.136   0.1581  0.1581  0.1893  0.1581
  0.1581 -0.0024 -0.3339 -0.3339 -0.2035  0.1581 -0.3239 -0.2783  0.4833
 -0.0684 -0.2051  0.1441  0.1441  0.1441]"
3716,O=C1CCOc2nc(OCc3ccccc3)ccc12,3.1,1.0268000000000002,255.27300000000002,19,"[ 0.1129 -0.2783  0.1441 -0.2035 -0.4195  0.5437 -0.3239  0.5437 -0.4195
 -0.0516  0.136   0.1581  0.1581  0.1581  0.1581  0.1581  0.1581  0.1581
  0.136 ]"
874,CC1=CN([C@H]2CCCN(Cc3ccc(C(=O)O)c(Oc4cccc(F)c4)c3)C2)C(=O)NC1=O,-1.03,0.09351999999999996,453.4700000000002,33,"[ 0.08452  0.136    0.1581  -0.3239   0.1193   0.1441   0.1441  -0.2035
 -0.3187  -0.0516   0.136    0.1581   0.1581   0.136   -0.2783   0.1129
 -0.2893   0.5437  -0.4195   0.5437   0.1581   0.1581   0.1581   0.
  0.4202   0.1581   0.1581  -0.2035  -0.8186   0.1788  -0.3239  -0.8186
  0.1788 ]"
3603,OC(=O)CCc1ccc(NCc2cccc(Oc3ccccc3)c2)cc1,2.1,2.2590000000000003,347.414,26,"[-0.2893 -0.2783 -0.1526  0.1441 -0.0516  0.136   0.1581  0.1581  0.4619
 -0.5188 -0.0516  0.136   0.1581  0.1581  0.1581  0.5437 -0.4195  0.5437
  0.1581  0.1581  0.1581  0.1581  0.1581  0.1581  0.1581  0.1581]"
502,Cc1ccc(cc1NC(=O)c2ccc(OCc3ccccn3)cc2)c4cn(C)c(C)n4,2.71,1.8870400000000003,412.4930000000001,31,"[ 0.08452  0.136    0.1581   0.1581   0.2713   0.1581   0.4619  -0.5188
 -0.2783   0.1129   0.136    0.1581   0.1581   0.5437  -0.4195  -0.0516
  0.136    0.1581   0.1581   0.1581   0.1581  -0.3239   0.1581   0.1581
  0.2713   0.1581  -0.3239  -0.1444   0.136    0.08452 -0.3239 ]"
3948,COc1ccc2c(Oc3ccc(CC(=O)Nc4cn(C)nc4C)c(OC)c3)ccnc2c1,3.5,1.2242199999999996,432.4800000000002,32,"[-0.2035  -0.4195   0.5437   0.1581   0.1581   0.2955   0.5437  -0.4195
  0.5437   0.1581   0.1581   0.136   -0.0516  -0.2783  -0.1526  -0.5188
  0.4619   0.1581  -0.3239  -0.1444  -0.3239   0.136    0.08452  0.5437
 -0.4195  -0.2035   0.1581   0.1581   0.1581  -0.3239   0.2955   0.1581 ]"
4187,CN1CCC[C@@H]([C@H]1C(=O)Nc2ccc(OCc3cc(C)nc4ccccc34)cc2)C(=O)NO,2.41,-0.44108000000000014,448.52300000000014,33,"[-0.2035  -0.3187  -0.2035   0.1441   0.1441   0.      -0.2051  -0.2783
 -0.1526  -0.5188   0.4619   0.1581   0.1581   0.5437  -0.4195  -0.0516
  0.136    0.1581   0.136    0.08452 -0.3239   0.2955   0.1581   0.1581
  0.1581   0.1581   0.2955   0.1581   0.1581  -0.2783  -0.1526  -0.7096
 -0.2893 ]"
514,COc1ccc(cc1F)c2cc(nn2c3ccc(cc3)S(=O)(=O)N)C(F)F,2.8,1.3676000000000001,397.37800000000004,27,"[-0.2035 -0.4195  0.5437  0.1581  0.1581  0.2713  0.1581  0.      0.4202
  0.2713  0.1581  0.136  -0.3239 -0.3239  0.2713  0.1581  0.1581  0.1893
  0.1581  0.1581 -0.0024 -0.3339 -0.3339 -1.019   0.1193  0.4202  0.4202]"
3188,COc1ccccc1CN2C(C(=O)NC3CCC(C)CC3)c4ccccc4C2=O,3.74,0.552,392.4990000000002,29,"[-0.2035 -0.4195  0.5437  0.1581  0.1581  0.1581  0.1581  0.136  -0.0516
 -0.3187  0.1193 -0.2783 -0.1526 -0.7096 -0.2051  0.1441  0.1441  0.
  0.1441  0.1441  0.1441  0.136   0.1581  0.1581  0.1581  0.1581  0.136
 -0.2783  0.1129]"
92,CN(C)C(=O)c1ccc(CN2CCc3cc4nc(N)sc4cc3CC2)cc1,1.72,0.046700000000000574,380.5170000000001,27,"[-0.2035 -0.3187 -0.2035 -0.2783  0.1129  0.136   0.1581  0.1581  0.136
 -0.0516 -0.3187 -0.2035 -0.0516  0.136   0.1581  0.2955 -0.3239  0.4619
 -1.027   0.6237  0.2955  0.1581  0.136  -0.0516 -0.2035  0.1581  0.1581]"
3189,C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc5ccccn5)c3)c12)C(=O)N(C)C,2.89,0.8556999999999995,467.53300000000024,35,"[ 0.1441 -0.2051 -0.4195  0.5437  0.1581  0.1581  0.1581  0.2955 -0.3239
  0.1581 -0.3239  0.4619 -0.5188  0.4619  0.1581  0.1581  0.2955  0.2955
  0.1581 -0.3239 -0.3239 -0.0516  0.136   0.1581  0.1581  0.1581  0.1581
 -0.3239  0.1581  0.2955 -0.2783 -0.1526 -0.3187 -0.2035 -0.2035]"
1367,CC1=CN([C@H]2CCCN(C2)S(=O)(=O)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3)C(=O)NC1=O,-1.28,0.04251999999999981,519.9630000000002,35,"[ 0.08452  0.136    0.1581  -0.3239   0.1193   0.1441   0.1441  -0.2035
 -0.3187  -0.2035  -0.0024  -0.3339  -0.3339   0.1893   0.1581   0.1581
  0.136   -0.2783   0.1129  -0.2893   0.5437  -0.4195   0.5437   0.1581
  0.1581   0.1581   0.245    0.6895   0.1581   0.1581  -0.8186   0.1788
 -0.3239  -0.8186   0.1788 ]"
2404,CCN(CC)CCNc1ncnc2c1sc3nc(N4CCOCC4)c5CCCCc5c23,3.3,-0.3186000000000001,440.6170000000005,31,"[ 0.1441 -0.2035 -0.3187 -0.2035  0.1441 -0.2035 -0.2035 -0.5188  0.4619
 -0.3239  0.1581 -0.3239  0.2955  0.2955  0.6237  0.2955 -0.3239  0.4619
 -0.4458 -0.2035 -0.2035 -0.0684 -0.2035 -0.2035  0.136  -0.0516  0.1441
  0.1441 -0.0516  0.136   0.2955]"
361,Clc1ccc(NS(=O)(=O)c2ccc(Cl)s2)c(c1)C(=O)Nc3ccc(cc3)S(=O)(=O)N4CCOCC4,3.02,1.6095000000000002,576.505,35,"[ 0.6895  0.245   0.1581  0.1581  0.4619 -0.5188 -0.0024 -0.3339 -0.3339
  0.1893  0.1581  0.1581  0.245   0.6895  0.6237  0.136   0.1581 -0.2783
  0.1129 -0.5188  0.4619  0.1581  0.1581  0.1893  0.1581  0.1581 -0.0024
 -0.3339 -0.3339 -0.3187 -0.2035 -0.2035 -0.0684 -0.2035 -0.2035]"
2387,FC(F)(F)c1cc(C(=O)Nc2cccc(c2)c3nnn[nH]3)c4nc[nH]c4c1,1.1,1.5104999999999997,373.29800000000006,27,"[ 0.4202 -0.0967  0.4202  0.4202  0.136   0.1581  0.136  -0.2783  0.1129
 -0.5188  0.4619  0.1581  0.1581  0.1581  0.2713  0.1581  0.2713 -0.3239
 -0.3239 -0.3239 -0.3239  0.2955 -0.3239  0.1581 -0.3239  0.2955  0.1581]"
1768,NC1(Cc2ccc(Cl)cc2)CCN(CC1)c3ncnc4[nH]ccc34,2.72,0.41810000000000014,341.846,24,"[-1.019  -0.2051 -0.0516  0.136   0.1581  0.1581  0.245   0.6895  0.1581
  0.1581  0.1441 -0.2035 -0.4458 -0.2035  0.1441  0.4619 -0.3239  0.1581
 -0.3239  0.2955 -0.3239  0.1581  0.1581  0.2955]"
3656,CN1C(=O)C=C(CCc2ccc3cc[nH]c3c2)N=C1N,2.1,-0.6126,268.32000000000005,20,"[-0.1444 -0.3239 -0.8186  0.1788  0.1581  0.136  -0.0516 -0.0516  0.136
  0.1581  0.1581  0.2955  0.1581  0.1581 -0.3239  0.2955  0.1581 -0.3239
  0.4619 -1.027 ]"
3131,CN1CCN(CC1)c2ccc3N=CN(C(=O)c3c2)c4cc(NC(=O)c5cncs5)ccc4C,2.11,0.1115199999999998,460.56300000000016,33,"[-0.2035  -0.3187  -0.2035  -0.2035  -0.4458  -0.2035  -0.2035   0.4619
  0.1581   0.1581   0.2955  -0.3239   0.1581  -0.3239  -0.8186   0.1788
  0.2955   0.1581   0.2713   0.1581   0.4619  -0.5188  -0.2783   0.1129
  0.136    0.1581  -0.3239   0.1581   0.6237   0.1581   0.1581   0.136
  0.08452]"
